id,word,normalized_word,part_of_speech,countability,zh_definition,en_definition,examples_json,suggested_chinese,cedict_gloss,match_score,score_margin,source_line,source,license
12419,forgotten,forgotten,adjective,,忘記,Of which knowledge has been lost; which is no longer remembered.,[],興滅繼絕,fig. to restore sth that has been destroyed or forgotten,0.2304,0.0810,92237,CC-CEDICT 2026-06-22,CC BY-SA 4.0
33705,weakly,weakly,adverb,,差,With little strength or force.,[],有氣無力,weakly and without strength (idiom); dispirited,0.2304,0.1749,55032,CC-CEDICT 2026-06-22,CC BY-SA 4.0
6159,circumference,circumference,noun,C,圆周,(geometry) The line that bounds a circle or other two-dimensional figure.,[],圓周率,(math.) the ratio of the circumference of a circle to its diameter (π),0.2303,0.0810,24618,CC-CEDICT 2026-06-22,CC BY-SA 4.0
6310,clearly,clearly,adverb,,清楚,(manner) In a clear manner.,[],劃清,to make a clear distinction; to differentiate clearly,0.2303,0.1093,14924,CC-CEDICT 2026-06-22,CC BY-SA 4.0
7739,crater,crater,noun,C,環形山,(astronomy) A hemispherical pit created by the impact of a meteorite or other object. [from 1831],[],隕石坑,meteorite impact crater,0.2303,0.0790,115355,CC-CEDICT 2026-06-22,CC BY-SA 4.0
24241,pressure,pressure,noun,C or U,壓力,A contrasting force or impulse of any kind.,"[{""english"": ""The plan was given up under the pressure of public opinion."", ""chinese"": ""計劃受到輿論的壓力而被取消了。""}]",強弱,amount of force or pressure,0.2303,0.1087,39414,CC-CEDICT 2026-06-22,CC BY-SA 4.0
4861,cagliari,cagliari,proper noun,,卡利亚里,"A port city and comune, the capital of the province of Cagliari and of Sardinia as a whole.",[],卡利亞里,"Cagliari, Sardinia",0.2302,0.2302,17447,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67786,carve,carve,verb,T,切開；切片,to cut cooked meat into pieces for serving,"[{""english"": ""She carved the roast chicken."", ""chinese"": ""她把烤雞切開。""}]",切,to cut; to slice; to carve,0.2301,0.0418,13690,CC-CEDICT 2026-06-22,CC BY-SA 4.0
19063,manner,manner,noun,C,方式,Mode of action; way of performing or doing anything.,"[{""english"": ""George did business in the same manner as his father."", ""chinese"": ""乔治和他爸爸做生意的方式一样。""}]",方式,way; method; manner; mode; pattern (of behavior etc),0.2301,0.1195,52216,CC-CEDICT 2026-06-22,CC BY-SA 4.0
8133,customary,customary,adjective,,通常的,Holding or held by custom.,[],老例,custom; customary practice,0.2300,0.1283,88435,CC-CEDICT 2026-06-22,CC BY-SA 4.0
13434,glance,glance,noun,C or U,看法,"(also, figuratively) A brief or cursory look.",[],眼,(often used with 一[yi1]) a look; a glance,0.2300,0.0616,78384,CC-CEDICT 2026-06-22,CC BY-SA 4.0
22872,pedagogy,pedagogy,noun,C or U,教育学,The profession of teaching.,[],教學法,teaching method; pedagogy,0.2300,0.1675,50759,CC-CEDICT 2026-06-22,CC BY-SA 4.0
29807,strange,strange,adjective,,奇怪,(particle physics) Having the quantum mechanical property of strangeness.,"[{""english"": ""I saw something strange in the sky."", ""chinese"": ""我看见天上有奇怪的东西。""}]",奇異夸克,strange quark (particle physics),0.2300,0.1215,29487,CC-CEDICT 2026-06-22,CC BY-SA 4.0
22861,peasant,peasant,noun,C,农民,(strategy games) A worker unit.,[],農工,peasant and worker (in Marxism),0.2299,0.1321,106771,CC-CEDICT 2026-06-22,CC BY-SA 4.0
4153,brahma,brahma,proper noun,,梵天,"(Hindu god) Hindu god (deva) of creation and one of the Trimurti, the others being Vishnu and Shiva.",[],辯才天,Saraswati (the Hindu goddess of wisdom and arts and consort of Lord Brahma),0.2298,0.0576,106712,CC-CEDICT 2026-06-22,CC BY-SA 4.0
12579,frankfurt,frankfurt,proper noun,,法兰克福,"A sizable town in Brandenburg, in eastern Germany; in full, Frankfurt an der Oder.",[],法蘭克福,"Frankfurt, Germany",0.2298,0.0963,63887,CC-CEDICT 2026-06-22,CC BY-SA 4.0
68009,honey,honey,noun,U,蜂蜜,a sweet sticky food made by bees,"[{""english"": ""Add a spoonful of honey to the tea."", ""chinese"": ""在茶中加入一匙蜂蜜。""}]",釀,to make honey (of bees),0.2298,0.0604,110500,CC-CEDICT 2026-06-22,CC BY-SA 4.0
17856,legitimate,legitimate,adjective,,合法的,"Authentic, real, genuine.",[],正牌,officially recognized; genuine; legitimate,0.2298,0.1506,60465,CC-CEDICT 2026-06-22,CC BY-SA 4.0
68119,please,please,exclamation,,請；勞駕,used to make a request more polite,"[{""english"": ""Please close the window."", ""chinese"": ""請關上窗戶。""}]",請便,Please make yourself at home.,0.2298,0.0580,101547,CC-CEDICT 2026-06-22,CC BY-SA 4.0
31043,terminal,terminal,adjective,,最后,Appearing at the end; top or apex of a physical object.,[],日暮途窮,"sunset, the end of the road (idiom); in terminal decline",0.2298,0.0409,52593,CC-CEDICT 2026-06-22,CC BY-SA 4.0
66858,believe,believe,verb,T,相信,"(transitive) To accept as true, particularly without absolute certainty (i.e., as opposed to knowing).","[{""english"": ""It depends what you mean by \""believe\"" in God."", ""chinese"": ""這取决于你所說的”相信“上帝是什麼意思。""}]",相信,to believe; to be convinced; to accept as true,0.2297,0.0904,77881,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67930,dong,dong,noun,C,噹的一聲；鐘聲,a deep ringing sound made by a bell,"[{""english"": ""We heard the dong of the clock."", ""chinese"": ""我們聽到時鐘噹的一聲。""}]",噹,ding dong (bell),0.2296,0.1243,23514,CC-CEDICT 2026-06-22,CC BY-SA 4.0
5760,chat,chat,verb,I,说语,To talk more than a few words.,[],拉家常,to talk or chat about ordinary daily life,0.2295,0.1025,46046,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67962,feeble,feeble,adjective,,虛弱的；無力的,"very weak in body, sound, or effect","[{""english"": ""He was too feeble to stand without help."", ""chinese"": ""他太虛弱，沒有幫助便無法站立。""}]",弱,weak; feeble,0.2295,0.0406,39245,CC-CEDICT 2026-06-22,CC BY-SA 4.0
66944,great,great,adjective,,很好的；極佳的,very good or enjoyable,"[{""english"": ""We had a great time."", ""chinese"": ""我們度過了很好的時光。""}]",賢人,the great and the good,0.2295,0.0537,103687,CC-CEDICT 2026-06-22,CC BY-SA 4.0
24456,profit,profit,verb,I,享受,"(intransitive, construed with from) To benefit, gain.",[],純利益,net profit; net gain,0.2295,0.0456,84876,CC-CEDICT 2026-06-22,CC BY-SA 4.0
66630,save,save,verb,T,儲存,to store computer data so that it can be used later,"[{""english"": ""Remember to save the document."", ""chinese"": ""記得儲存這份文件。""}]",存儲,(computer) to save,0.2295,0.0670,31445,CC-CEDICT 2026-06-22,CC BY-SA 4.0
6480,coast,coast,noun,C,海岸,"The edge of the land where it meets an ocean, sea, gulf, bay, or large lake. [from 14th c.]","[{""english"": ""The students were for the most part from the West Coast."", ""chinese"": ""大部分的學生來自西海岸。""}]",遠洋,the open ocean (far from the coast),0.2294,0.0658,108861,CC-CEDICT 2026-06-22,CC BY-SA 4.0
9939,duration,duration,noun,C or U,期间,An amount of time or a particular time interval.,[],時間,(duration of) time,0.2294,0.1432,53490,CC-CEDICT 2026-06-22,CC BY-SA 4.0
17850,legend,legend,noun,C or U,传说,"(cartography) A key to the symbols and color codes on a map, chart, etc.",[],圖例,"legend (of a map, etc)",0.2294,0.1013,24682,CC-CEDICT 2026-06-22,CC BY-SA 4.0
22304,packaging,packaging,noun,U,包裝,The materials used to pack something.,[],包裝,packaging; packing materials,0.2294,0.1401,16061,CC-CEDICT 2026-06-22,CC BY-SA 4.0
19575,mercury,mercury,noun,U,水银,(with definite article) Ambient pressure or temperature (from the use of mercury in barometers and thermometers). [from 17th c.],[],七曜,"the seven planets of premodern astronomy (the Sun, the Moon, Mercury, Venus, Mars, Jupiter, and Saturn)",0.2292,0.0820,1135,CC-CEDICT 2026-06-22,CC BY-SA 4.0
19857,mineral,mineral,adjective,,含矿物质的,"of, related to, or containing minerals",[],苦水,bitter water (e.g. mineral water containing sulfates),0.2292,0.0421,93491,CC-CEDICT 2026-06-22,CC BY-SA 4.0
17585,lao,lao,adjective,,老挝的,"Of, from, or pertaining to Laos, the Lao people or their Kra-Dai Lao language.",[],玄之又玄,the mysteries of the Dao according to Laozi 老子[Lao3 zi3],0.2291,0.0383,72794,CC-CEDICT 2026-06-22,CC BY-SA 4.0
17915,lessen,lessen,verb,T,减少,(transitive) To make less; to diminish; to reduce.,"[{""english"": ""When you are cheerful, books can increase your happiness; when you are sad, books can lessen your sorrow."", ""chinese"": ""开心时，书可以给你增加快乐；忧伤时，书可以给你减少哀愁。""}]",減少,to lessen; to decrease; to reduce; to lower,0.2290,0.1259,66574,CC-CEDICT 2026-06-22,CC BY-SA 4.0
25212,random,random,adjective,,普通,(informal) Of a person: characterized by or often saying random things; habitually using non sequiturs.,[],路人甲,ordinary person A; generic person; some random person,0.2290,0.0896,105010,CC-CEDICT 2026-06-22,CC BY-SA 4.0
11411,fallow,fallow,noun,U,汽 [qì],"(agriculture, uncountable) Uncultivated land.",[],輪休,(agriculture) to lie fallow in rotation,0.2289,0.1725,106201,CC-CEDICT 2026-06-22,CC BY-SA 4.0
25589,refuge,refuge,noun,C or U,棲身之地,"A state of safety, protection or shelter.",[],庇護,to shelter; to protect; to provide refuge,0.2289,0.0484,38231,CC-CEDICT 2026-06-22,CC BY-SA 4.0
26515,ruin,ruin,verb,T,破坏,To destroy or render something no longer usable or operable.,[],毀,to destroy; to ruin,0.2289,0.1376,61306,CC-CEDICT 2026-06-22,CC BY-SA 4.0
30447,swift,swift,noun,C,雨燕,A small plain-colored bird of the family Apodidae that resembles a swallow and is noted for its rapid flight.,[],雨燕,Apodidae (the swift family),0.2289,0.0648,116470,CC-CEDICT 2026-06-22,CC BY-SA 4.0
15253,hosea,hosea,proper noun,,何西阿书,A book of the Old Testament of the Bible.,[],何西阿書,Book of Hosea,0.2288,0.0495,7359,CC-CEDICT 2026-06-22,CC BY-SA 4.0
20309,motherland,motherland,noun,C,矩陣,The country of one's ancestors.,[],母國,motherland; home country,0.2288,0.1538,61350,CC-CEDICT 2026-06-22,CC BY-SA 4.0
26816,sandpit,sandpit,noun,C,沙坑,A children’s play area consisting of a large container filled with sand.,[],沙池,sandpit (for children's play or for long jump etc),0.2288,0.2032,63344,CC-CEDICT 2026-06-22,CC BY-SA 4.0
33310,violent,violent,adjective,,暴力,Likely to use physical force.,[],狂飆,violent movement or force,0.2288,0.1197,72140,CC-CEDICT 2026-06-22,CC BY-SA 4.0
4077,bound,bound,verb,T,跳躍；彈跳,(transitive) To cause to leap.,[],致,(bound form) to cause; to lead to; consequently,0.2286,0.0930,92023,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67536,holy,holy,adjective,,虔誠的；聖潔的,living according to the teachings of a religion,"[{""english"": ""They regarded him as a holy man."", ""chinese"": ""他們視他為一位虔誠的聖人。""}]",聖地,holy land (of a religion),0.2286,0.0648,89090,CC-CEDICT 2026-06-22,CC BY-SA 4.0
1634,application,application,noun,C or U,程序,(computing) A computer program or the set of software that the end user perceives as a single entity as a tool for a well-defined purpose. (Also called: application program; application software.),"[{""english"": ""The application allows you to quickly calculate the ratio of body mass index - BMI."", ""chinese"": ""這項應用程序能讓你快速計算身高體重指數（BMI）。""}]",擴展程序,"(computing) extension (for a software application, esp. web browsers)",0.2285,0.0794,49743,CC-CEDICT 2026-06-22,CC BY-SA 4.0
4282,bremen,bremen,proper noun,,不来梅,"A state of Germany, composed of the cities of Bremen and Bremerhaven.",[],不萊梅,Bremen (city in Germany),0.2285,0.1003,2824,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67794,corps,corps,noun,C,兵團；軍團,a large military unit or a branch of the armed forces with a special function,"[{""english"": ""He served in the medical corps."", ""chinese"": ""他曾在醫療兵團服役。""}]",縱,military unit corresponding to an army corps (Taiwan pr. [zong1]),0.2285,0.0889,86787,CC-CEDICT 2026-06-22,CC BY-SA 4.0
11582,fearlessness,fearlessness,noun,U,勇氣,The quality of being fearless.,[],初生之犢不畏虎,fig. the fearlessness of youth,0.2284,0.2284,13924,CC-CEDICT 2026-06-22,CC BY-SA 4.0
16499,iraqi,iraqi,noun,C,伊拉克人,A person from Iraq or of Iraqi descent.,[],卡拉比拉,Karabilah (Iraqi city),0.2284,0.0421,17492,CC-CEDICT 2026-06-22,CC BY-SA 4.0
66622,round,round,noun,C,一輪；一回合,one stage in a competition or series of events,"[{""english"": ""She reached the final round of the contest."", ""chinese"": ""她晉身比賽的最後一輪。""}]",首輪,first round (of a competition etc),0.2284,0.0581,120222,CC-CEDICT 2026-06-22,CC BY-SA 4.0
11676,fennel,fennel,noun,U,小茴香,"A plant, Foeniculum vulgare, of the parsley family, which has a sweet, anise-like flavor.",[],茴香,fennel (Foeniculum vulgare),0.2281,0.1860,93802,CC-CEDICT 2026-06-22,CC BY-SA 4.0
29787,straightforward,straightforward,adjective,,单一,"Easy, simple, uncomplicated, without difficulty.",[],容易,easy; straightforward,0.2281,0.0539,32965,CC-CEDICT 2026-06-22,CC BY-SA 4.0
4307,bridle,bridle,noun,C,轡,(equestrian) The headgear with which a horse is directed and which carries a bit and reins.,[],鞿,(literary) bit (of a horse's bridle),0.2280,0.0549,118126,CC-CEDICT 2026-06-22,CC BY-SA 4.0
9441,divination,divination,noun,C or U,预言,The act of divining; a foreseeing or foretelling of future events.,[],圓夢,(divination) to predict the future by interpreting a dream,0.2280,0.0359,24621,CC-CEDICT 2026-06-22,CC BY-SA 4.0
13251,geranium,geranium,noun,C,老鹳草属,"A bright red color tinted with orange, like that of a scarlet geranium (Pelargonium inquinans) .",[],天竺葵,geranium (Pelargonium hortorum),0.2280,0.0802,28938,CC-CEDICT 2026-06-22,CC BY-SA 4.0
66755,read,read,verb,I or T,閱讀；讀,"(transitive, or, intransitive) To look at and interpret letters or other information that is written.","[{""english"": ""You may have read this book already."", ""chinese"": ""你可能已經看過這本書。""}]",釋讀,to read and interpret ancient texts,0.2280,0.0867,110549,CC-CEDICT 2026-06-22,CC BY-SA 4.0
29727,stomach,stomach,noun,C or U,胃,An organ in animals that stores food in the process of digestion.,[],食不果腹,lit. food not filling the stomach (idiom),0.2279,0.0567,119622,CC-CEDICT 2026-06-22,CC BY-SA 4.0
16128,influence,influence,noun,C or U,影響,An action exerted by a person or thing with such power on another to cause change.,"[{""english"": ""Do you think our climate has an influence on our character?"", ""chinese"": ""你覺得氣候會不會影響人的性格呢？""}]",雄,person or state having great power and influence,0.2278,0.0507,115623,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67300,bark,bark,verb,I,吠叫,to make the short loud sound of a dog,"[{""english"": ""The dog barked at night."", ""chinese"": ""狗在夜裏吠叫。""}]",叫喚,to bark out a sound,0.2277,0.0644,19106,CC-CEDICT 2026-06-22,CC BY-SA 4.0
7219,construction,construction,noun,C or U,建造；施工,The process of constructing.,"[{""english"": ""The bridge is under construction."", ""chinese"": ""桥在建造中。""}]",為例,"used in the construction 以...為例|以...为例, ""to take ... as an example""",0.2277,0.0444,69367,CC-CEDICT 2026-06-22,CC BY-SA 4.0
16506,irish,irish,adjective,,爱尔兰语,Pertaining to or originating from Ireland or the Irish people.,"[{""english"": ""Do you speak Irish?"", ""chinese"": ""你能说爱尔兰语吗？""}]",愛爾蘭海,Irish Sea between Ireland and north England,0.2277,0.0589,42811,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67485,cylinder,cylinder,noun,C,汽缸,a tube in an engine in which a piston moves,"[{""english"": ""The engine has four cylinders."", ""chinese"": ""這台引擎有四個汽缸。""}]",氣缸,cylinder (engine),0.2276,0.0565,62023,CC-CEDICT 2026-06-22,CC BY-SA 4.0
9548,don,don,proper noun,,頓河,"A river, the fifth-longest in Europe, in Tula, Lipetsk, Voronezh, Volgograd and Rostov Oblasts, Russia, flowing 1160 miles to the Sea of Azov.",[],羅斯托夫,"Rostov-on-Don, Russian river port and regional capital close to Sea of Azov (north of the Black Sea)",0.2274,0.1056,87589,CC-CEDICT 2026-06-22,CC BY-SA 4.0
25445,recital,recital,noun,C or U,演說,"A vocal, instrumental or visual performance by a soloist.",[],演唱會,vocal recital or concert,0.2274,0.1744,67814,CC-CEDICT 2026-06-22,CC BY-SA 4.0
14386,handstand,handstand,noun,C,松屬,A headstand.,[],倒立,a handstand,0.2273,0.0487,8711,CC-CEDICT 2026-06-22,CC BY-SA 4.0
19111,marathon,marathon,noun,C,馬拉松,A 42.195-kilometre (26-mile-385-yard) road race.,[],馬拉松賽,marathon race,0.2273,0.1335,120532,CC-CEDICT 2026-06-22,CC BY-SA 4.0
